1076: 순천시아랫장(순천아랫장) | Type: 상설장 | Addr: 전라남도 순천시 장평로 60 | Lat/Lon: 34.94514825,127.496084 | Cycle: 2일+7일
1080: (주)여수수산시장 | Type: 상설장 | Addr: 전라남도 여수시 여객선터미널길 24 | Lat/Lon: 34.73813576,127.7317623 | Cycle: 매일
1101: 지리산나들이장터 | Type: 상설장 | Addr: 전라남도 구례군 산동면 지리산온천로 126 | Lat/Lon: 35.31147841,127.444496 | Cycle: 매일
1124: 일신시장(부일종합시장) | Type: 상설장 | Addr: 인천광역시 부평구 경인로 1118번길 14-7 | Lat/Lon: 37.48471821,126.7432825 | Cycle: 매일
1144: 강화중앙시장(a동b동) | Type: 상설장 | Addr: 인천광역시 강화군 강화읍 강화대로 429 | Lat/Lon: 37.74685651,126.4838644 | Cycle: 매일
1146: 강화터미널상가 | Type: 상설장 | Addr: 인천광역시 강화군 강화읍 중앙로 43 | Lat/Lon: 37.73977639,126.4904031 | Cycle: 매일
1151: 남동산업용품상가 | Type: 상설장 | Addr: 인천광역시 남동구 은청로 4-7 | Lat/Lon: 37.40695016,126.693402 | Cycle: 매일
1160: 인천산업용품유통센터 | Type: 상설장 | Addr: 인천광역시 동구 방축로 83번길 23 | Lat/Lon: 37.48482619,126.6547965 | Cycle: 매일
1161: 송림공구상가 | Type: 상설장 | Addr: 인천광역시 동구 봉수대로 98 | Lat/Lon: 37.48359521,126.6622078 | Cycle: 매일
1175: 청주두꺼비시장(구수곡시장) | Type: 상설장 | Addr: 충청북도 청주시 서원구 수곡로 58번길 7-2 | Lat/Lon: 36.61744097,127.4729928 | Cycle: 매일
1182: 충주농산물종합시장(중앙청과시장) | Type: 상설장 | Addr: 충청북도 충주시 목행산단7로 24 | Lat/Lon: 37.00399789,127.9230847 | Cycle: 매일
1185: 관아골상가 | Type: 상설장 | Addr: 충청북도 충주시 관아4길 8 | Lat/Lon: 36.97012329,127.9351179 | Cycle: 매일
1186: 성서중심시장(성서시장,문화의거리 통합) | Type: 상설장 | Addr: 충청북도 충주시 성서8길 21 | Lat/Lon: 36.97133411,127.9323927 | Cycle: 매일
1188: 연수상가 | Type: 상설장 | Addr: 충청북도 충주시 번영대로 125 | Lat/Lon: 36.98746934,127.9315787 | Cycle: 매일
1196: 평창올림픽시장(평창전통시장) | Type: 상설장+5일장 | Addr: 강원특별자치도 평창군 평창읍 평창중앙로 27-26 | Lat/Lon: 37.3672356,128.3947764 | Cycle: 5일+10일
1207: 덕이동패션1번지 | Type: 상설장 | Addr: 경기도 고양시 일산서구 탄중로101번길 13 | Lat/Lon: 37.69302668,126.7557864 | Cycle: 매일
1223: 세아프라자상가 | Type: 상설장 | Addr: 경기도 동두천시 큰시장로 64 | Lat/Lon: 37.90072388,127.0505851 | Cycle: 매일
1240: 무주시장(반딧불장터) | Type: 상설장 | Addr: 전북특별차치도 무주군 무주읍 장터로 2 | Lat/Lon: 36.00464857,127.6535343 | Cycle: 1일+6일
1243: 매포전통시장(매포재래시장) | Type: 상설장+4일장 | Addr: 충청북도 단양군 매포읍 평동24길 8 | Lat/Lon: 37.03422177,128.2990703 | Cycle: 4일+9일
1244: 마로관기시장(관기재래시장) | Type: 4일장 | Addr: 충청북도 보은군 마로면 관기3길 6-7 | Lat/Lon: 36.43524115,127.8175958 | Cycle: 4일+9일
1245: 결초보은시장(구 보은종합시장) | Type: 상설장 | Addr: 충청북도 보은군 보은읍 삼산로3길 12-1 | Lat/Lon: 36.48291338,127.7193275 | Cycle: 1일+6일
1247: 삼승원남시장(원남재래시장) | Type: 3일장 | Addr: 충청북도 보은군 삼승면 삼승탄부로 12 | Lat/Lon: 36.39692314,127.7331366 | Cycle: 3일+8일
1251: 옥천상가 | Type: 상설장 | Addr: 충청북도 옥천군 옥천읍 삼금로 45 | Lat/Lon: 36.302388,127.5682115 | Cycle: 매일
1260: 단양구경시장(단양인정시장) | Type: 상설장 | Addr: 충청북도 단양군 단양읍 도전5길 31 | Lat/Lon: 36.9824892,128.3699866 | Cycle: 1일+6일
1277: 금호행복시장(금호시장) | Type: 상설장 | Addr: 경기도 성남시 분당구 내정로 165번길 38 | Lat/Lon: 37.37665581,127.1162348 | Cycle: 매일
1279: 현대시장(분당) | Type: 상설장 | Addr: 경기도 성남시 분당구 중앙공원로40번길 8 | Lat/Lon: 37.37970477,127.1301725 | Cycle: 매일
1285: 시화공구상가 | Type: 상설장 | Addr: 경기도 시흥시 공단1대로 204 | Lat/Lon: 37.33771151,126.7247015 | Cycle: 매일
1325: 천안중앙시장(구 남산중앙시장) | Type: 상설장 | Addr: 충청남도 천안시 동남구 사직2길 19 (남산중앙시장상인회) | Lat/Lon: 36.80032317,127.1484498 | Cycle: 매일
1331: 태안동부시장(태안특산물전통시장) | Type: 상설장+3일장 | Addr: 충청남도 서산시 시장4길 32 | Lat/Lon: 36.78114144,126.4582001 | Cycle: 3일+8일
1332: 안면도수산시장(안면도장터) | Type: 상설장 | Addr: 충청남도 태안군 안면읍 장터로 104 | Lat/Lon: 36.51635222,126.3460071 | Cycle: 매일
1346: 월드프라자 | Type: 상설장 | Addr: 경기도 안산시 상록구 본삼로 60 | Lat/Lon: 37.30056356,126.8664563 | Cycle: 매일
1363: 양수리전통시장(양평양수리시장) | Type: 상설장 | Addr: 경기도 양평군 양서면 양수로150번길 3-15 | Lat/Lon: 37.54506648,127.3197944 | Cycle: 1일+6일
1366: 여주한글시장(여주중앙로상점가) | Type: 상설장+5일장 | Addr: 경기도 여주시 세종로14번길 24-1 | Lat/Lon: 37.29755162,127.6342927 | Cycle: 5일+10일
1382: 모래내시장(전주) | Type: 상설장 | Addr: 전북특별차치도 전주시 덕진구 모래내4길 8-8 | Lat/Lon: 35.833574,127.1438694 | Cycle: 매일
1383: 전주신중앙시장(신중앙시장) | Type: 상설장 | Addr: 전북특별차치도 전주시 완산구 태평5길 33 | Lat/Lon: 35.8241473,127.1434872 | Cycle: 매일
